应付金额,实际金额,商品,支付时间,地点
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/9/21 16:43,E
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/9/21 16:43,E
3.0,3.0,维他奶,2017/9/21 16:43,E
2.0,2.0,85g新麦潮北海道吐司,2017/9/21 16:45,E
2.5,2.5,无穷农场盐_鸡蛋,2017/9/21 16:45,E
21.0,21.0,雪碧,2017/9/21 16:45,E
3.0,3.0,伊利纯牛奶,2017/9/21 16:45,E
3.5,3.5,600ml雪碧,2017/9/21 16:46,E
4.0,4.0,雪碧（500ml）,2017/9/21 16:46,E
4.0,4.0,450ml美汁源果粒橙,2017/9/21 16:49,E
6.0,6.0,160g盼盼手撕面包,2017/9/21 16:50,E
2.5,2.5,怡宝纯净水,2017/9/21 16:50,E
5.8,5.8,205ml安慕希蓝莓味,2017/9/21 16:53,E
4.5,4.5,55g奥利奥原味芝士饼干,2017/9/21 16:53,E
3.0,3.0,怡宝纯净水,2017/9/21 16:56,E
4.5,4.5,阿萨姆奶茶,2017/9/21 16:59,E
4.5,4.5,250ml燕塘红枣牛奶,2017/9/21 17:00,E
3.0,3.0,40g双汇玉米热狗肠,2017/9/21 17:00,E
3.5,3.5,果粒橙,2017/9/21 17:08,E
3.0,3.0,伊利纯牛奶,2017/9/21 17:13,E
4.5,4.5,80g香飘飘椰果奶茶原味,2017/9/21 17:17,E
4.5,4.5,燕塘原味酸奶,2017/9/21 17:19,E
4.5,4.5,78g卫龙亲嘴语辣条,2017/9/21 17:23,E
2.5,2.5,怡宝纯净水,2017/9/21 17:23,E
3.0,3.0,芬达330ml,2017/9/21 17:26,E
2.5,2.5,怡宝纯净水,2017/9/21 17:35,E
3.5,3.5,600ml雪碧,2017/9/21 17:36,E
4.0,4.0,果粒橙,2017/9/21 17:36,E
4.5,4.5,银鹭八宝粥,2017/9/21 17:43,E
2.5,2.5,怡宝纯净水,2017/9/21 17:48,E
2.4,2.4,咪咪虾条马来西亚风味,2017/9/21 17:50,E
4.5,4.5,营养快线,2017/9/21 17:50,E
2.0,2.0,怡宝纯净水,2017/9/21 17:52,E
4.0,4.0,熊字饼,2017/9/21 18:00,E
5.0,5.0,脉动,2017/9/21 18:05,E
4.5,4.5,600ml脉动青柠,2017/9/21 18:13,E
4.0,4.0,卫龙大面筋,2017/9/21 18:13,E
1.8,1.8,32g卫龙亲嘴烧,2017/9/21 18:15,E
1.5,1.5,40g双汇玉米热狗肠,2017/9/21 18:15,E
1.5,1.5,鸭翅,2017/9/21 18:25,E
6.0,6.0,雀巢咖啡,2017/9/21 18:32,E
3.5,3.5,维他柠檬茶,2017/9/21 18:32,E
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/9/21 18:40,E
3.0,3.0,可口可乐330ml,2017/9/21 18:40,E
4.0,4.0,王老吉（500ml）,2017/9/21 18:46,E
4.0,4.0,统一绿茶,2017/9/21 18:47,E
3.0,3.0,怡宝纯净水,2017/9/21 18:54,E
4.0,4.0,450ml美汁源果粒橙,2017/9/21 19:06,E
3.5,3.5,维他柠檬茶,2017/9/21 19:06,E
4.5,4.5,银鹭八宝粥,2017/9/21 19:06,E
6.0,6.0,芦荟汁,2017/9/21 19:08,E
3.0,3.0,怡宝纯净水,2017/9/21 19:11,E
5.0,5.0,110g顺宝九制话梅,2017/9/21 19:21,E
11.4,11.4,600ml脉动青柠,2017/9/21 19:21,E
4.0,4.0,东鹏特饮,2017/9/21 19:21,E
4.5,4.5,脉动,2017/9/21 19:23,E
5.0,5.0,阿萨姆奶茶,2017/9/21 19:27,E
4.0,4.0,营养快线,2017/9/21 19:49,E
26.0,26.0,250ml红牛,2017/9/21 20:06,E
3.0,3.0,芬达330ml,2017/9/21 20:10,E
3.5,3.5,统一绿茶,2017/9/21 20:50,E
3.0,3.0,12g劲仔小鱼麻辣味,2017/9/21 22:11,E
4.5,4.5,脉动,2017/9/21 23:24,E
5.5,5.5,统一阿萨姆奶茶,2017/9/22 0:01,E
10.5,10.5,口味王槟榔（绿）,2017/9/22 0:44,E
3.0,3.0,伊利纯牛奶,2017/9/22 7:48,E
4.5,4.5,40g乐事美国经典原味,2017/9/22 7:51,E
5.0,5.0,王老吉（500ml）,2017/9/22 7:51,E
1.6,1.6,韩国海牌海苔,2017/9/22 8:14,E
4.0,4.0,王老吉（罐）,2017/9/22 8:14,E
3.0,3.0,怡宝纯净水,2017/9/22 8:20,E
5.0,5.0,250ml维他原味豆奶,2017/9/22 8:25,E
1.5,1.5,鸭翅,2017/9/22 8:27,E
3.0,3.0,怡宝纯净水,2017/9/22 8:33,E
7.0,7.0,86g合味道海鲜风味,2017/9/22 8:35,E
3.5,3.5,芬达330ml,2017/9/22 8:39,E
4.0,4.0,奥利奥原味芝士,2017/9/22 8:48,E
2.0,2.0,康师傅矿泉水,2017/9/22 8:55,E
3.0,3.0,怡宝纯净水,2017/9/22 8:57,E
3.5,3.5,500ml加多宝,2017/9/22 8:59,E
4.5,4.5,50g双层百力滋特浓番茄味,2017/9/22 8:59,E
3.5,3.5,统一绿茶,2017/9/22 8:59,E
5.5,5.5,70g乐事薯片（黄瓜味）,2017/9/22 9:00,E
4.5,4.5,阿萨姆奶茶,2017/9/22 9:00,E
2.0,2.0,145ml旺仔牛奶盒装,2017/9/22 9:16,E
4.0,4.0,450ml美汁源果粒橙,2017/9/22 9:16,E
3.0,3.0,怡宝纯净水,2017/9/22 9:16,E
3.5,3.5,统一绿茶,2017/9/22 9:20,E
5.0,5.0,250ml维他柠檬茶,2017/9/22 9:22,E
2.5,2.5,雪碧330ml,2017/9/22 9:22,E
0.8,0.8,咪咪虾条马来西亚风味,2017/9/22 9:24,E
3.5,3.5,雪碧（500ml）,2017/9/22 9:24,E
3.5,3.5,芬达330ml,2017/9/22 9:25,E
4.5,4.5,王老吉（500ml）,2017/9/22 9:27,E
5.0,5.0,王老吉（500ml）,2017/9/22 9:29,E
3.0,3.0,维他柠檬茶,2017/9/22 9:35,E
2.0,2.0,怡宝纯净水,2017/9/22 9:37,E
2.0,2.0,85g新麦潮北海道吐司,2017/9/22 9:49,E
3.0,3.0,怡宝纯净水,2017/9/22 10:00,E
3.0,3.0,雪碧330ml,2017/9/22 10:09,E
7.0,7.0,70g乐事薯片原味,2017/9/22 10:18,E
3.0,3.0,可口可乐最新款,2017/9/22 10:23,E
3.5,3.5,芬达330ml,2017/9/22 10:56,E
2.0,2.0,香脆肠,2017/9/22 11:05,E
4.0,4.0,银鹭八宝粥,2017/9/22 11:19,E
4.5,4.5,阿萨姆奶茶,2017/9/22 11:42,E
10.0,10.0,37.5g费列罗榛果威化巧克力3颗,2017/9/22 11:45,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/22 11:45,E
5.0,5.0,脉动,2017/9/22 11:45,E
4.5,4.5,65g卫龙亲嘴豆皮,2017/9/22 12:02,E
12.5,12.5,100g*5瓶益力多,2017/9/22 12:04,E
3.0,3.0,芬达330ml,2017/9/22 12:04,E
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/22 12:06,E
3.0,3.0,芬达330ml,2017/9/22 12:06,E
5.0,5.0,无穷农场盐_鸡蛋,2017/9/22 12:06,E
6.5,6.5,430g泰奇八宝粥,2017/9/22 12:12,E
6.5,6.5,91g徐福记凤梨酥,2017/9/22 12:12,E
4.5,4.5,果粒橙,2017/9/22 12:12,E
2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/22 12:15,E
4.5,4.5,78g卫龙亲嘴语辣条,2017/9/22 12:15,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/22 12:19,E
4.5,4.5,茉莉蜜茶,2017/9/22 12:19,E
2.0,2.0,5片装益达绿箭口香糖,2017/9/22 12:30,E
5.0,5.0,营养快线,2017/9/22 12:31,E
2.5,2.5,营养快线,2017/9/22 12:45,E
3.5,3.5,果粒橙,2017/9/22 12:51,E
4.5,4.5,75g达利园柠檬蛋糕,2017/9/22 13:32,E
4.0,4.0,可口可乐（500ml）,2017/9/22 13:32,E
4.5,4.5,65g卫龙亲嘴豆皮,2017/9/22 13:43,E
4.0,4.0,统一冰红茶,2017/9/22 13:50,E
5.0,5.0,370g泰奇八宝粥,2017/9/22 13:56,E
4.0,4.0,脉动,2017/9/22 13:58,E
3.0,3.0,伊利优酸乳,2017/9/22 14:02,E
6.0,6.0,芦荟汁,2017/9/22 14:04,E
1.8,1.8,32g卫龙亲嘴烧,2017/9/22 14:18,E
3.5,3.5,统一绿茶,2017/9/22 14:18,E
4.5,4.5,40g乐事薯片黄瓜味,2017/9/22 14:23,E
3.0,3.0,美年达（罐）,2017/9/22 14:26,E
4.0,4.0,东鹏特饮,2017/9/22 14:45,E
1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/9/22 14:53,E
4.0,4.0,营养快线,2017/9/22 14:57,E
12.0,12.0,86g合味道海鲜风味,2017/9/22 15:01,E
5.0,5.0,脉动,2017/9/22 15:01,E
6.0,6.0,370g泰奇八宝粥,2017/9/22 15:02,E
3.5,3.5,维他柠檬茶,2017/9/22 15:05,E
3.5,3.5,雪碧最新款,2017/9/22 15:05,E
1.5,1.5,40g双汇玉米热狗肠,2017/9/22 15:08,E
0.0,0.0,52g旺旺仙贝,2017/9/22 15:09,E
3.5,3.5,东鹏特饮,2017/9/22 15:09,E
4.0,4.0,统一冰红茶,2017/9/22 15:13,E
3.5,3.5,统一冰红茶,2017/9/22 15:25,E
0.8,0.8,咪咪虾条马来西亚风味,2017/9/22 15:40,E
6.0,6.0,雀巢咖啡,2017/9/22 15:40,E
3.5,3.5,维他原味豆奶,2017/9/22 15:40,E
3.5,3.5,芬达330ml,2017/9/22 15:43,E
3.0,3.0,250ml维他奶巧克力味,2017/9/22 16:00,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/22 16:02,E
5.5,5.5,统一阿萨姆奶茶,2017/9/22 16:02,E
2.5,2.5,145ml旺仔牛奶盒装,2017/9/22 16:10,E
3.0,3.0,可口可乐最新款,2017/9/22 16:11,E
1.5,1.5,香豆干,2017/9/22 16:11,E
4.5,4.5,250ml燕塘甜牛奶,2017/9/22 16:15,E
2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/22 16:15,E
5.0,5.0,500ml统一阿萨姆奶茶,2017/9/22 16:18,E
3.0,3.0,可口可乐最新款,2017/9/22 16:33,E
3.0,3.0,怡宝纯净水,2017/9/22 16:37,E
3.2,3.2,2g韩国海牌海苔,2017/9/22 16:41,E
2.5,2.5,怡宝纯净水,2017/9/22 16:42,E
4.5,4.5,脉动,2017/9/22 16:43,E
24.0,24.0,乐事薯片（青柠）,2017/9/22 16:46,E
4.0,4.0,熊字饼,2017/9/22 16:49,E
5.0,5.0,250ml维他原味豆奶,2017/9/22 16:52,E
15.0,15.0,雀巢咖啡,2017/9/22 16:52,E
3.0,3.0,怡宝纯净水,2017/9/22 16:55,E
4.0,4.0,450ml美汁源果粒橙,2017/9/22 16:56,E
3.0,3.0,怡宝纯净水,2017/9/22 16:56,E
0.8,0.8,20g咪咪虾条马来西亚风味,2017/9/22 16:57,E
3.0,3.0,美年达（罐）,2017/9/22 16:57,E
3.5,3.5,维他奶（巧克力味）,2017/9/22 16:57,E
12.5,12.5,100g*5瓶益力多,2017/9/22 17:00,E
4.5,4.5,王老吉（500ml）,2017/9/22 17:04,E
4.0,4.0,无穷农场盐_鸡蛋,2017/9/22 17:04,E
4.5,4.5,250ml燕塘甜牛奶,2017/9/22 17:09,E
6.5,6.5,83g汤达人酸辣豚骨拉面,2017/9/22 17:12,E
6.0,6.0,秒充,2017/9/22 17:12,E
5.0,5.0,阿萨姆奶茶,2017/9/22 17:14,E
5.0,5.0,营养快线,2017/9/22 17:16,E
3.5,3.5,伊利纯牛奶,2017/9/22 17:35,E
1.5,1.5,10g卫龙亲嘴烧香辣味,2017/9/22 17:42,E
54.0,54.0,260g马来西亚进口茱蒂丝口口香饼干,2017/9/22 17:43,E
3.0,3.0,250ml维他柠檬茶,2017/9/22 17:44,E
6.0,6.0,雀巢咖啡,2017/9/22 17:44,E
4.5,4.5,阿萨姆奶茶,2017/9/22 17:53,E
4.0,4.0,450ml美汁源果粒橙,2017/9/22 17:55,E
4.0,4.0,阿萨姆奶茶,2017/9/22 18:00,E
3.0,3.0,维他奶,2017/9/22 18:03,E
6.5,6.5,148g富甲一方紫薯仔,2017/9/22 18:04,E
3.2,3.2,韩国海牌海苔,2017/9/22 18:06,E
3.0,3.0,美年达（罐）,2017/9/22 18:06,E
3.0,3.0,健能酸奶,2017/9/22 18:08,E
3.0,3.0,怡宝纯净水,2017/9/22 18:08,E
4.0,4.0,250ml燕塘甜牛奶,2017/9/22 18:11,E
3.5,3.5,熊字饼,2017/9/22 18:11,E
6.0,6.0,雀巢咖啡,2017/9/22 18:14,E
4.5,4.5,王老吉（500ml）,2017/9/22 18:20,E
3.6,3.6,32g卫龙亲嘴烧,2017/9/22 18:23,E
4.0,4.0,东鹏特饮,2017/9/22 18:24,E
0.0,0.0,85g新麦潮北海道吐司,2017/9/22 18:31,E
5.5,5.5,86g合味道海鲜风味,2017/9/22 18:31,E
6.0,6.0,86g合味道浓猪骨味,2017/9/22 18:31,E
3.0,3.0,怡宝纯净水,2017/9/22 18:31,E
4.5,4.5,52g旺旺仙贝,2017/9/22 18:33,E
3.0,3.0,伊利纯牛奶,2017/9/22 18:33,E
4.5,4.5,阿萨姆奶茶,2017/9/22 18:41,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/22 18:43,E
4.5,4.5,脉动,2017/9/22 18:43,E
6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017/9/22 18:45,E
4.5,4.5,营养快线,2017/9/22 18:52,E
1.5,1.5,劲仔小鱼（卤香味）,2017/9/22 19:04,E
4.5,4.5,阿萨姆奶茶,2017/9/22 19:14,E
3.0,3.0,怡宝纯净水,2017/9/22 19:24,E
4.5,4.5,52g旺旺仙贝,2017/9/22 19:46,E
3.5,3.5,东鹏特饮,2017/9/22 19:46,E
5.5,5.5,205g伊利安慕希原味,2017/9/22 19:58,E
10.0,10.0,225g味之不规则饼干芝士味,2017/9/22 19:59,E
3.5,3.5,统一绿茶,2017/9/22 19:59,E
3.5,3.5,东鹏特饮,2017/9/22 20:06,E
4.5,4.5,营养快线,2017/9/22 20:19,E
4.0,4.0,雪碧（500ml）,2017/9/22 20:24,E
3.5,3.5,250ml维他原味豆奶,2017/9/22 20:47,E
6.0,6.0,86g合味道海鲜风味,2017/9/22 20:47,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/22 20:52,E
3.5,3.5,统一绿茶,2017/9/22 20:52,E
3.5,3.5,芬达330ml,2017/9/22 20:59,E
3.0,3.0,雪碧最新款,2017/9/22 21:01,E
2.5,2.5,伊利优酸乳,2017/9/22 21:07,E
2.5,2.5,伊利优酸乳,2017/9/22 21:09,E
4.0,4.0,王老吉（罐）,2017/9/22 21:14,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/22 21:20,E
6.0,6.0,250ml维他原味豆奶,2017/9/22 21:20,E
4.5,4.5,脉动,2017/9/22 21:54,E
3.0,3.0,250ml维他柠檬茶,2017/9/23 7:52,E
3.5,3.5,78g卫龙亲嘴语辣条,2017/9/23 7:52,E
4.5,4.5,营养快线,2017/9/23 7:52,E
2.5,2.5,怡宝纯净水,2017/9/23 7:59,E
4.0,4.0,王老吉（500ml）,2017/9/23 8:25,E
3.5,3.5,40g上好佳日式鱼果,2017/9/23 8:29,E
3.0,3.0,怡宝纯净水,2017/9/23 8:29,E
3.0,3.0,怡宝纯净水,2017/9/23 8:30,E
2.5,2.5,怡宝纯净水,2017/9/23 8:39,E
5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/9/23 8:41,E
3.0,3.0,怡宝纯净水,2017/9/23 8:41,E
5.0,5.0,营养快线,2017/9/23 8:42,E
0.8,0.8,20g咪咪虾条马来西亚风味,2017/9/23 8:48,E
3.5,3.5,统一绿茶,2017/9/23 8:48,E
0.0,0.0,10g卫龙亲嘴烧香辣味,2017/9/23 8:51,E
2.5,2.5,怡宝纯净水,2017/9/23 8:51,E
3.5,3.5,统一冰红茶,2017/9/23 8:53,E
13.0,13.0,250ml红牛,2017/9/23 8:56,E
3.0,3.0,怡宝纯净水,2017/9/23 8:56,E
3.0,3.0,250ml维他奶低糖原味,2017/9/23 8:57,E
3.5,3.5,果粒橙,2017/9/23 8:58,E
4.5,4.5,68g好丽友巧克力派2枚,2017/9/23 8:59,E
3.5,3.5,王老吉（罐）,2017/9/23 8:59,E
4.5,4.5,250ml燕塘原味酸奶,2017/9/23 9:01,E
4.5,4.5,50g上好佳田园薯片番茄味,2017/9/23 9:01,E
6.5,6.5,70g乐事薯片（黄瓜味）,2017/9/23 9:01,E
6.5,6.5,430g泰奇八宝粥,2017/9/23 9:02,E
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/9/23 9:02,E
6.0,6.0,红牛,2017/9/23 9:03,E
4.5,4.5,52g旺旺仙贝,2017/9/23 9:05,E
3.5,3.5,果粒橙,2017/9/23 9:05,E
4.5,4.5,营养快线,2017/9/23 9:08,E
1.5,1.5,小鱼仔,2017/9/23 9:13,E
4.5,4.5,250ml燕塘甜牛奶,2017/9/23 9:15,E
3.0,3.0,怡宝纯净水,2017/9/23 9:17,E
3.5,3.5,冰糖雪梨,2017/9/23 9:19,E
4.5,4.5,燕塘原味酸奶,2017/9/23 9:20,E
3.0,3.0,怡宝纯净水,2017/9/23 9:24,E
3.0,3.0,卫龙大面筋,2017/9/23 9:27,E
3.0,3.0,维他奶,2017/9/23 9:34,E
5.0,5.0,王老吉（500ml）,2017/9/23 9:43,E
4.5,4.5,180ml雀巢咖啡罐装,2017/9/23 9:44,E
3.0,3.0,250ml维他柠檬茶,2017/9/23 9:44,E
5.0,5.0,王老吉（500ml）,2017/9/23 9:44,E
5.0,5.0,脉动,2017/9/23 9:51,E
16.0,16.0,益力多100g*5瓶,2017/9/23 9:51,E
12.0,12.0,旺仔牛奶145ml,2017/9/23 9:53,E
3.5,3.5,芬达330ml,2017/9/23 10:02,E
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/23 10:05,E
5.0,5.0,220g宝丰龙龟苓膏,2017/9/23 10:07,E
3.0,3.0,40g双汇玉米热狗肠,2017/9/23 10:09,E
3.5,3.5,雪碧330ml,2017/9/23 10:09,E
1.5,1.5,40g双汇玉米热狗肠,2017/9/23 10:22,E
3.0,3.0,250ml维他奶巧克力味,2017/9/23 10:28,E
4.5,4.5,250ml燕塘甜牛奶,2017/9/23 10:28,E
3.0,3.0,雪碧最新款,2017/9/23 10:28,E
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/9/23 10:38,E
3.0,3.0,怡宝纯净水,2017/9/23 10:38,E
3.0,3.0,怡宝纯净水,2017/9/23 10:44,E
3.0,3.0,雪碧（500ml）,2017/9/23 10:45,E
4.0,4.0,85g统一老坛酸菜牛肉面,2017/9/23 10:47,E
3.0,3.0,怡宝纯净水,2017/9/23 10:48,E
3.0,3.0,怡宝纯净水,2017/9/23 11:57,E
10.0,10.0,口味王槟榔（绿）,2017/9/23 11:58,E
4.0,4.0,银鹭八宝粥,2017/9/23 12:10,E
5.0,5.0,脉动,2017/9/23 12:27,E
2.5,2.5,怡宝纯净水,2017/9/23 12:28,E
1.0,1.0,香豆干,2017/9/23 12:37,E
2.5,2.5,怡宝纯净水,2017/9/23 12:39,E
6.0,6.0,330ml伊利畅意乳酸菌草莓味,2017/9/23 12:42,E
3.0,3.0,怡宝纯净水,2017/9/23 12:42,E
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/9/23 12:43,E
4.5,4.5,55g奥利奥原味夹心饼干,2017/9/23 12:48,E
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/9/23 12:48,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/23 12:48,E
3.5,3.5,雪碧330ml,2017/9/23 12:48,E
1.0,1.0,香豆干,2017/9/23 12:54,E
4.5,4.5,250ml燕塘甜牛奶,2017/9/23 13:03,E
6.5,6.5,148g富甲一方紫薯仔,2017/9/23 13:46,E
4.5,4.5,营养快线,2017/9/23 13:46,E
9.0,9.0,50g马赛克手撕鱿鱼条,2017/9/23 13:57,E
2.5,2.5,怡宝纯净水,2017/9/23 13:57,E
3.5,3.5,芬达330ml,2017/9/23 13:59,E
3.0,3.0,250ml维他柠檬茶,2017/9/23 14:22,E
4.5,4.5,78g卫龙亲嘴语辣条,2017/9/23 14:22,E
4.5,4.5,营养快线,2017/9/23 14:22,E
3.0,3.0,美年达（罐）,2017/9/23 14:29,E
6.5,6.5,250ml红牛,2017/9/23 14:34,E
4.5,4.5,250ml燕塘甜牛奶,2017/9/23 14:34,E
1.6,1.6,2g韩国海牌海苔,2017/9/23 14:54,E
3.5,3.5,维他奶,2017/9/23 14:54,E
5.0,5.0,王老吉（500ml）,2017/9/23 15:03,E
6.5,6.5,250ml红牛,2017/9/23 15:11,E
5.5,5.5,330ml伊利畅意乳酸菌原味,2017/9/23 15:11,E
3.0,3.0,怡宝纯净水,2017/9/23 15:11,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/9/23 15:14,E
6.5,6.5,430g泰奇八宝粥,2017/9/23 15:15,E
3.0,3.0,怡宝纯净水,2017/9/23 15:15,E
1.5,1.5,40g双汇玉米热狗肠,2017/9/23 15:17,E
3.0,3.0,怡宝纯净水,2017/9/23 15:17,E
2.5,2.5,145ml旺仔牛奶盒装,2017/9/23 15:23,E
4.0,4.0,银鹭八宝粥,2017/9/23 15:23,E
4.5,4.5,脉动,2017/9/23 15:26,E
2.5,2.5,伊利优酸乳,2017/9/23 15:30,E
7.5,7.5,30g无穷农场盐_鸡蛋,2017/9/23 15:32,E
5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/9/23 15:32,E
6.0,6.0,600ml可口可乐,2017/9/23 15:32,E
3.5,3.5,250ml燕塘红枣牛奶,2017/9/23 15:39,E
2.5,2.5,可口可乐330ml,2017/9/23 15:39,E
2.5,2.5,58g丽芝士纳宝帝奶酪威化饼干,2017/9/23 15:41,E
3.0,3.0,怡宝纯净水,2017/9/23 15:41,E
2.8,2.8,250ml维他原味豆奶,2017/9/23 15:47,E
3.0,3.0,600ml可口可乐,2017/9/23 15:47,E
4.5,4.5,营养快线,2017/9/23 15:53,E
3.5,3.5,250ml维他奶巧克力味,2017/9/23 15:54,E
5.5,5.5,430g泰奇八宝粥,2017/9/23 15:59,E
3.0,3.0,怡宝纯净水,2017/9/23 15:59,E
4.0,4.0,王老吉（罐）,2017/9/23 16:04,E
3.0,3.0,怡宝纯净水,2017/9/23 16:05,E
3.0,3.0,美年达（罐）,2017/9/23 16:06,E
3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/9/23 16:07,E
4.5,4.5,燕塘原味酸奶,2017/9/23 16:11,E
3.0,3.0,250ml维他原味豆奶,2017/9/23 16:12,E
2.5,2.5,30g元朗小蛋卷,2017/9/23 16:12,E
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/9/23 16:12,E
3.5,3.5,维他奶,2017/9/23 16:14,E
4.5,4.5,65g卫龙亲嘴豆皮,2017/9/23 16:17,E
4.0,4.0,20g咪咪虾条马来西亚风味,2017/9/23 16:21,E
3.0,3.0,250ml维他奶低糖原味,2017/9/23 16:21,E
3.0,3.0,熊字饼,2017/9/23 16:21,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/23 16:25,E
4.5,4.5,脉动,2017/9/23 16:27,E
3.0,3.0,250ml维他奶巧克力味,2017/9/23 16:29,E
3.5,3.5,250ml燕塘原味酸奶,2017/9/23 16:29,E
3.5,3.5,统一绿茶,2017/9/23 16:29,E
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/9/23 16:30,E
2.0,2.0,鸭翅,2017/9/23 16:30,E
4.0,4.0,美汁源果粒橙,2017/9/23 16:32,E
3.5,3.5,雪碧最新款,2017/9/23 16:32,E
3.5,3.5,250ml维他椰子植物蛋白饮料,2017/9/23 16:41,E
4.0,4.0,500ml统一阿萨姆奶茶,2017/9/23 16:41,E
3.0,3.0,怡宝纯净水,2017/9/23 16:41,E
4.0,4.0,统一绿茶,2017/9/23 16:44,E
5.5,5.5,205g伊利安慕希原味,2017/9/23 16:48,E
4.5,4.5,500ml加多宝,2017/9/23 16:48,E
4.5,4.5,尖叫,2017/9/23 16:48,E
4.0,4.0,农夫果园,2017/9/23 16:51,E
1.5,1.5,12g劲仔小鱼麻辣味,2017/9/23 16:53,E
2.5,2.5,145ml旺仔牛奶盒装,2017/9/23 16:53,E
4.5,4.5,250ml燕塘红枣牛奶,2017/9/23 16:53,E
3.0,3.0,55g奥利奥原味芝士饼干,2017/9/23 16:53,E
3.0,3.0,怡宝纯净水,2017/9/23 16:53,E
5.0,5.0,500ml统一阿萨姆奶茶,2017/9/23 16:56,E
4.0,4.0,55g奥利奥原味夹心饼干,2017/9/23 16:56,E
4.0,4.0,王老吉（罐）,2017/9/23 16:56,E
12.0,12.0,旺仔牛奶145ml,2017/9/23 16:56,E
4.0,4.0,450ml美汁源果粒橙,2017/9/23 17:07,E
4.5,4.5,80g香飘飘椰果奶茶原味,2017/9/23 17:07,E
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/9/23 17:09,E
3.5,3.5,果粒橙,2017/9/23 17:09,E
6.5,6.5,250ml红牛,2017/9/23 17:14,E
3.0,3.0,250ml维他柠檬茶,2017/9/23 17:14,E
4.5,4.5,52g旺旺仙贝,2017/9/23 17:14,E
4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/23 17:14,E
5.5,5.5,85g统一老坛酸菜牛肉面,2017/9/23 17:14,E
3.2,3.2,咪咪虾条马来西亚风味,2017/9/23 17:14,E
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/9/23 17:14,E
3.0,3.0,怡宝纯净水,2017/9/23 17:14,E
4.0,4.0,健能酸奶,2017/9/23 17:15,E
3.0,3.0,怡宝纯净水,2017/9/23 17:15,E
2.0,2.0,怡宝纯净水,2017/9/23 17:17,E
3.5,3.5,600ml可口可乐,2017/9/23 17:25,E
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/9/23 17:25,E
4.5,4.5,脉动,2017/9/23 17:25,E
4.0,4.0,统一冰红茶,2017/9/23 17:28,E
5.0,5.0,阿萨姆奶茶,2017/9/23 17:39,E
4.0,4.0,雪碧（500ml）,2017/9/23 17:47,E
5.0,5.0,370g泰奇八宝粥,2017/9/23 17:56,E
3.0,3.0,85g新麦潮手撕面包（提子味）,2017/9/23 18:00,E
3.0,3.0,伊利优酸乳,2017/9/23 18:00,E
4.0,4.0,阿萨姆奶茶,2017/9/23 18:07,E
5.0,5.0,王老吉（500ml）,2017/9/23 18:09,E
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/9/23 18:11,E
3.5,3.5,王老吉（罐）,2017/9/23 18:11,E
4.0,4.0,王老吉（罐）,2017/9/23 18:30,E
5.0,5.0,阿萨姆奶茶,2017/9/23 18:40,E
3.5,3.5,统一冰红茶,2017/9/23 18:47,E
3.5,3.5,东鹏特饮,2017/9/23 18:55,E
5.0,5.0,营养快线,2017/9/23 19:02,E
3.0,3.0,可口可乐（500ml）,2017/9/23 19:03,E
3.0,3.0,雪碧330ml,2017/9/23 19:05,E
3.0,3.0,怡宝纯净水,2017/9/23 19:06,E
3.0,3.0,250ml维他柠檬茶,2017/9/23 19:14,E
5.4,5.4,32g卫龙亲嘴烧,2017/9/23 19:14,E
1.5,1.5,小鱼仔,2017/9/23 19:26,E
